ENSG00000095383	TBC1D2	TCGA-PAAD	9.56418022872421e-06	4597.1515151515	0.153629427013997	0.0429500758738488
ENSG00000156983	BRPF1	TCGA-PAAD	9.10591339816971e-05	4708.5076923077	1	0.139381258022783
ENSG00000182578	CSF1R	TCGA-PAAD	1.3163918631465e-05	4715.5833333333	0.211425697139959	0.0429500758738488
ENSG00000113368	LMNB1	TCGA-PAAD	0.000156346937766544	4718.6382978723	1	0.185295093108296
ENSG00000151704	KCNJ1	TCGA-PAAD	0.00019369688709288	4756.4920634921	1	0.185295093108296
ENSG00000166949	SMAD3	TCGA-PAAD	1.54227248170188e-05	4793.0454545455	0.247688960561323	0.0429500758738488
ENSG00000205542	TMSB4X	TCGA-PAAD	0.000185529554148348	4817.5857142857	1	0.185295093108296
ENSG00000137727	ARHGAP20	TCGA-PAAD	0.000171448419041809	4837.5757575758	1	0.185295093108296
ENSG00000105810	CDK6	TCGA-PAAD	9.54428435165971e-05	4842.375	1	0.139381258022783
ENSG00000130766	SESN2	TCGA-PAAD	9.37871773252356e-05	4844.6060606061	1	0.139381258022783
ENSG00000185000	DGAT1	TCGA-PAAD	0.000183762628742249	4874.3225806452	1	0.185295093108296
ENSG00000187151	ANGPTL5	TCGA-PAAD	0.000290838157146285	4940.6046511628	1	0.195685873162191
ENSG00000135723	FHOD1	TCGA-PAAD	0.000292359372254269	4941.5547445255	1	0.195685873162191
ENSG00000144736	SHQ1	TCGA-PAAD	0.00028174994699347	4989.7913669065	1	0.195685873162191
ENSG00000175550	DRAP1	TCGA-PAAD	0.000266263592398357	6918.5634920635	1	0.195685873162191
ENSG00000175756	AURKAIP1	TCGA-PAAD	0.00019609166974857	6927.5338345865	1	0.185295093108296
ENSG00000114638	UPK1B	TCGA-PAAD	0.000280568140049268	6995.5725806452	1	0.195685873162191
ENSG00000048028	USP28	TCGA-PAAD	3.40082320143477e-05	6996.9926470588	0.546104189686395	0.0780440341540687
ENSG00000171944	OR52A5	TCGA-PAAD	0.000226459944189196	7034.2977099237	1	0.19146592333975
ENSG00000129484	PARP2	TCGA-PAAD	0.000218328341786391	7035.0833333333	1	0.19146592333975
ENSG00000155893	ACPL2	TCGA-PAAD	8.12275134138294e-05	7047.192	1	0.139381258022783
ENSG00000137094	DNAJB5	TCGA-PAAD	3.37885523222403e-06	7118.4586466165	0.0542779304504468	0.0429500758738488
ENSG00000139531	SUOX	TCGA-PAAD	1.60421100126427e-05	7176.1393442623	0.257620244693029	0.0429500758738488
ENSG00000164331	ANKRA2	TCGA-PAAD	1.01451564936138e-05	7198.3076923077	0.162951503600425	0.0429500758738488
